session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_098402,user_06752,movie_0256,5/3/24,Laptop,,87.4,paused,HD,Canada,False,,bakerlaurie@example.com,Alexander,Smith,15.0,Male,Canada,Manitoba,East Mitchell,Standard,2023-09-27,True,12.99,Gaming Console,4.0,2023-05-21 12:17:56.704588,Kingdom War,Stand-up Comedy,Thriller,,2007,71.0,TV-14,English,USA,,,,,,False,2025-03-07,True
session_072467,user_02106,movie_0359,7/7/25,Smart TV,122.4,1.3,paused,4K,Canada,False,,danielhaley@example.com,David,Pena,13.0,Male,USA,Massachusetts,Crystalville,Standard,2025-06-26,True,31.87,Smart TV,6.0,2023-03-06 04:20:47.237524,Quest Hero,Movie,Biography,,1973,103.0,TV-14,Korean,USA,,22962132.0,124272260.0,,,False,2025-06-13,True
session_033088,user_01088,movie_0728,5/6/25,Mobile,49.6,10.7,started,SD,Canada,False,5.0,jill17@example.org,Gregory,Dougherty,25.0,Other,USA,Georgia,East Angela,Basic,2023-01-28,True,23.05,Smart TV,,2025-02-27 06:32:16.298835,Phoenix Day,Stand-up Comedy,Crime,,1998,89.0,TV-Y7,English,UK,7.6,,,,,False,2025-04-11,False
session_020582,user_09293,movie_0143,11/24/25,Tablet,161.3,,completed,HD,USA,False,,garrett29@example.com,Jennifer,Day,35.0,Other,Canada,New Brunswick,Greenmouth,Premium+,2023-10-21,False,21.86,Mobile,5.0,2023-08-21 08:15:59.381341,Adventure Fire,Movie,Biography,,2006,143.0,NC-17,German,Germany,5.0,792013.0,5298432.0,,,True,2022-12-28,False
session_044261,user_04577,movie_0367,8/16/24,Smart TV,,1.7,stopped,HD,USA,False,,andersonpamela@example.net,Jennifer,Holloway,,Female,USA,Texas,Mayhaven,Premium+,2024-02-25,True,66.12,Laptop,2.0,2024-08-08 08:47:06.428538,Storm Secret,Movie,Drama,,1991,92.0,TV-MA,English,USA,4.7,6921573.0,,,,False,2022-11-29,True
session_099642,user_09294,movie_0415,10/26/24,Mobile,95.5,46.0,paused,SD,USA,False,,jbradford@example.com,Paul,Bailey,28.0,Male,Canada,Manitoba,Migueltown,Standard,2022-08-20,True,14.84,Laptop,1.0,2024-01-20 15:25:17.051476,Last Quest,Documentary,Horror,Biography,1993,71.0,PG-13,English,UK,5.0,,,,,True,2025-03-24,False
session_060642,user_07110,movie_0473,4/8/25,Smart TV,24.5,29.4,started,4K,Canada,False,,wflowers@example.net,Susan,Moore,32.0,Female,USA,Ohio,New Mariashire,Standard,2024-06-02,True,9.86,Tablet,2.0,2025-05-05 11:01:50.552080,Journey House,Movie,Animation,Drama,1998,95.0,NC-17,German,USA,5.5,1622983.0,,,,True,2021-11-01,False
session_073452,user_00143,movie_0727,7/19/24,Mobile,102.3,55.0,stopped,HD,Canada,False,2.0,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,Basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,Last Journey,TV Series,Western,,2003,41.0,TV-Y,English,UK,8.2,,,1.0,88.0,False,2021-11-22,False
session_041800,user_02603,movie_0445,12/20/24,Mobile,35.3,,started,HD,USA,False,3.0,dennisjessica@example.org,Kelly,Mills,12.0,Male,Canada,British Columbia,Peterport,Basic,2022-11-24,True,4.66,Mobile,,2023-07-05 21:13:30.658173,Secret Family,Movie,Thriller,Fantasy,1999,76.0,TV-Y7,English,UK,4.6,460104.0,11699392.0,,,False,2022-08-05,False
session_001292,user_06738,movie_0891,12/21/25,Desktop,39.2,53.9,completed,4K,USA,False,,ellenmorgan@example.com,Rhonda,Perez,37.0,Male,USA,Missouri,New Ericafort,Standard,2022-12-12,True,14.05,Gaming Console,5.0,2024-09-20 04:25:44.055046,Ice House,Movie,Western,Thriller,2018,81.0,TV-Y7,French,UK,8.6,6422267.0,1560245.0,,,False,2024-08-29,False
session_057579,user_08655,movie_0087,9/1/25,Desktop,95.7,78.2,stopped,4K,USA,False,,hudsoncrystal@example.com,Brian,Reese,,Other,USA,North Carolina,West Garrett,Premium,2024-04-07,True,18.27,Desktop,1.0,2025-01-06 17:13:57.409413,Our Storm,Movie,Comedy,,2010,38.0,PG-13,Italian,USA,6.6,,,,,False,2021-02-22,True
session_029104,user_01067,movie_0039,4/27/25,Smart TV,89.0,21.6,started,4K,Canada,False,,yvelasquez@example.com,Hannah,Scott,20.0,,USA,Texas,North Richardstad,Premium+,2024-09-06,True,9.35,Laptop,5.0,2023-03-09 07:34:50.199212,Love Queen,Movie,Mystery,,2019,80.0,PG-13,German,USA,7.3,5603605.0,,,,False,2022-01-10,False
session_094053,user_09688,movie_0205,5/28/24,Tablet,53.2,3.0,completed,4K,USA,False,,gregory80@example.net,William,Adams,22.0,Male,USA,Virginia,North Matthew,Premium,2023-09-20,True,,Desktop,1.0,2024-09-21 12:50:33.619898,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,R,Japanese,USA,6.5,,,2.0,109.0,False,2020-11-18,False
session_013505,user_07251,movie_0878,2/3/24,Mobile,153.3,84.4,paused,HD,USA,True,,nathandavis@example.net,Christopher,Watson,12.0,Female,USA,Tennessee,Lake Scott,Standard,2022-09-13,True,31.49,Mobile,2.0,2023-06-03 08:33:56.572942,Mystery Battle,TV Series,Animation,Biography,2021,65.0,TV-Y,Spanish,Canada,7.0,,,8.0,48.0,False,2020-10-29,False
session_097946,user_08256,movie_0184,10/3/24,Tablet,27.9,1.6,paused,SD,Canada,False,,christinawilkins@example.com,Joshua,Andrews,40.0,Male,USA,Texas,South Kristinabury,Standard,2024-02-17,True,18.74,Desktop,,2025-04-20 06:33:48.703232,Legend House,Documentary,Documentary,,2000,84.0,PG-13,English,USA,7.3,,,,,True,2021-06-26,False
session_012705,user_05756,movie_0395,8/25/24,Tablet,57.4,41.5,completed,HD,USA,True,,nstewart@example.com,Bethany,Perkins,32.0,Female,Canada,Nova Scotia,Carriemouth,Basic,2023-12-21,True,34.4,Laptop,5.0,2024-07-12 23:47:46.091338,Princess Queen,Stand-up Comedy,Family,Drama,2022,36.0,NC-17,English,USA,,,,,,False,2024-04-04,False
session_090590,user_02702,movie_0885,12/18/24,Tablet,14.4,28.3,stopped,4K,USA,False,,rachel20@example.com,Rachel,Miller,29.0,Female,USA,Illinois,Ellisburgh,Premium,2024-04-08,True,,Laptop,8.0,2024-06-10 02:45:12.695955,Battle Fire,Movie,Comedy,,2015,74.0,TV-MA,English,USA,,2627377.0,10816317.0,,,False,2025-02-26,False
session_067465,user_08732,movie_0850,6/16/25,Laptop,128.6,72.9,started,HD,USA,False,3.0,rodriguezjanet@example.com,Anthony,Stevenson,40.0,Female,Canada,Quebec,West Kellyborough,Premium,2023-08-03,True,,Desktop,4.0,2024-02-24 06:46:42.368399,Mystery City,Movie,Horror,,1999,109.0,TV-Y,English,USA,4.3,50678574.0,,,,True,2022-09-03,True
session_016745,user_07174,movie_0666,3/4/25,Smart TV,71.8,39.5,completed,HD,Canada,False,,annette73@example.com,Ronald,White,38.0,Female,USA,California,Wilsontown,Premium+,2023-02-22,True,2.62,Smart TV,2.0,2025-02-22 00:40:32.753331,Day City,Documentary,Adventure,,2014,110.0,R,English,India,9.6,,,,,False,2025-04-06,False
session_014782,user_06312,movie_0140,10/14/24,Desktop,7.1,37.4,completed,HD,Canada,False,3.0,lowejoshua@example.com,Elizabeth,Palmer,52.0,Male,USA,New York,Michaelland,Premium,2023-08-14,True,,Tablet,2.0,2023-06-13 05:41:58.659854,City Empire,Documentary,Sport,,2023,19.0,TV-14,English,France,5.6,,,,,False,2025-06-20,False
session_003254,user_01752,movie_0448,1/19/24,Laptop,31.2,24.9,stopped,Ultra HD,USA,False,,jennifer95@example.net,Kevin,Wheeler,51.0,Male,USA,Michigan,Justinfurt,Standard,2024-04-24,True,,Mobile,1.0,2023-01-01 11:39:57.235363,Story Hero,Movie,Comedy,,1993,101.0,TV-MA,English,USA,,3865797.0,5081496.0,,,True,2020-12-15,False
session_065853,user_08238,movie_0237,1/18/25,Laptop,97.2,7.1,stopped,HD,USA,False,,rodneymacdonald@example.net,Joseph,Barnes,46.0,Female,USA,New Jersey,Brandifort,Premium,2025-03-11,True,11.71,Mobile,7.0,2022-08-24 16:45:40.421256,Legend Warrior,TV Series,Animation,,2002,24.0,PG-13,English,Japan,,,,8.0,82.0,False,2020-09-30,False
session_016467,user_03248,movie_0969,4/24/24,Mobile,78.4,,completed,Ultra HD,Canada,False,,jeremy98@example.net,Joseph,Bell,,Female,USA,Virginia,New Calvinshire,Standard,2024-09-26,True,,Gaming Console,7.0,2024-07-22 13:24:58.039463,Adventure Story,Movie,Crime,Music,1993,131.0,TV-MA,English,India,6.1,1905142.0,389765.0,,,False,2022-01-30,False
session_032073,user_05218,movie_0195,5/4/25,Tablet,60.0,,completed,HD,Canada,True,,rmorales@example.com,Taylor,Ortiz,,Female,Canada,Nova Scotia,Reeveston,Standard,2023-06-02,True,10.08,Smart TV,3.0,2025-05-30 01:47:59.387189,New Phoenix,Limited Series,Music,,1996,18.0,NC-17,Korean,Canada,6.4,,,6.0,151.0,False,2022-06-15,False
session_026231,user_03133,movie_0783,1/26/24,Laptop,26.0,37.5,completed,4K,Canada,False,2.0,ruth44@example.org,Crystal,Robertson,52.0,Male,USA,Michigan,North Christineview,Standard,2025-06-10,True,16.72,Tablet,7.0,2023-02-16 21:28:24.331670,Love Journey,Movie,Horror,Animation,2015,109.0,TV-G,Hindi,USA,7.9,23460063.0,256361930.0,,,False,2025-01-08,False
session_034513,user_07246,movie_0745,1/13/25,Smart TV,214.5,82.2,paused,4K,USA,False,,sanchezeugene@example.org,Kevin,Carroll,44.0,Female,USA,Washington,Robbinsmouth,Standard,2025-03-19,False,7.74,Laptop,6.0,2024-02-26 02:52:02.404617,Warrior Mystery,TV Series,Music,Animation,2000,54.0,TV-MA,English,USA,,,,,157.0,False,2025-04-29,True
session_015525,user_01630,movie_0721,4/17/24,Smart TV,48.4,26.8,stopped,HD,Canada,False,,jonathan99@example.net,Adam,Wright,,Female,USA,Washington,South Julie,Premium,2022-11-07,True,27.36,Laptop,2.0,2025-06-23 18:22:47.517781,Dream Dream,TV Series,Horror,,2022,37.0,TV-Y,French,USA,5.9,,,6.0,67.0,False,2024-06-23,False
session_035818,user_04513,movie_0372,9/23/25,Tablet,,11.9,completed,4K,USA,False,,ericperry@example.org,Nicole,Hill,39.0,Male,USA,Arizona,Lake Martinville,Premium+,2025-05-07,True,24.67,Gaming Console,3.0,2024-10-29 02:24:01.211826,Love Fire,Movie,Documentary,,2022,93.0,TV-Y7,English,South Korea,9.5,3882573.0,,,,False,2023-02-04,False
session_061629,user_00521,movie_0685,1/13/24,Laptop,175.6,54.4,started,HD,Canada,True,,rickycarr@example.com,Connie,Holloway,42.0,Female,Canada,Ontario,Gregorytown,Premium,2024-10-01,True,38.42,Laptop,2.0,2025-06-04 05:52:51.039970,Family Mystery,Stand-up Comedy,Romance,,1999,522.0,TV-G,Korean,USA,5.9,,,,,False,2024-12-14,False
session_038848,user_02751,movie_0528,7/8/24,Mobile,,90.2,completed,HD,USA,False,,obrienerin@example.com,Renee,Benson,27.0,Prefer not to say,USA,Tennessee,New Tina,Premium,2023-01-27,True,45.81,Desktop,4.0,2024-07-30 03:34:26.696758,Queen Empire,Movie,Biography,,1995,91.0,TV-G,French,USA,1.3,5268267.0,98546720.0,,,True,2020-08-20,True
session_036043,user_05879,movie_0209,5/22/25,Mobile,31.5,27.6,completed,4K,USA,False,4.0,andersonalicia@example.net,Steven,Burch,45.0,Male,Canada,British Columbia,Coxton,Premium+,2023-11-13,True,21.69,Desktop,2.0,2023-07-21 23:30:43.934610,King Dragon,TV Series,History,,2023,44.0,TV-G,English,USA,6.2,,,9.0,89.0,True,2022-06-16,True
session_075871,user_00022,movie_0034,7/15/25,Smart TV,10.7,4.7,started,Ultra HD,USA,False,,jessica56@example.net,Paul,Scott,33.0,Male,USA,Florida,New Saraside,Premium+,2023-09-05,True,,Gaming Console,2.0,2025-06-07 18:30:35.952797,Mission Kingdom,TV Series,War,Horror,2018,48.0,TV-PG,English,India,7.7,,,14.0,138.0,True,2023-10-22,True
session_019718,user_02999,movie_0212,9/26/24,Mobile,25.4,52.4,paused,HD,Canada,False,,kevinfrank@example.com,Diana,Lara,20.0,Male,USA,Indiana,Port Bryan,Basic,2025-03-07,True,44.26,Laptop,3.0,2023-06-23 07:27:46.967679,Story King,Stand-up Comedy,War,,2011,33.0,TV-Y,Hindi,UK,8.0,,,,,False,2022-12-08,False
session_037269,user_03848,movie_0785,6/30/24,Mobile,36.5,,paused,HD,USA,False,,bhill@example.net,Joseph,Jordan,25.0,Female,USA,Georgia,North Michael,Premium+,2022-09-27,True,9.02,Desktop,4.0,2023-01-14 17:30:15.160910,Dragon Family,TV Series,Adventure,Western,1993,46.0,TV-Y7,English,USA,6.8,,,7.0,101.0,True,2025-08-01,False
session_087867,user_01089,movie_0327,10/13/24,Mobile,78.4,70.8,completed,4K,USA,False,,danielthompson@example.net,Gina,Garza,27.0,Male,USA,Ohio,East Jody,Premium+,2024-08-29,True,18.2,Laptop,3.0,2023-03-12 19:07:21.379853,The Storm,TV Series,History,Drama,2005,48.0,G,English,USA,7.4,,,2.0,164.0,False,2021-10-05,False
session_086255,user_08263,movie_0759,8/13/25,Desktop,751.3,37.2,started,4K,USA,False,3.0,colin03@example.net,Susan,Robles,45.0,Female,Canada,British Columbia,Danielmouth,Standard,2023-04-04,True,13.56,Laptop,6.0,2023-02-08 05:45:29.684656,Legend King,Documentary,Action,Sci-Fi,2012,75.0,PG-13,Spanish,South Korea,8.1,,,,,False,2025-02-10,False
session_089825,user_02429,movie_0009,12/22/25,Tablet,93.1,77.8,stopped,HD,USA,False,,moonryan@example.net,Cassie,Morgan,,Female,USA,New York,Barretthaven,Standard,2024-02-21,True,22.44,Mobile,4.0,2024-06-08 10:05:46.488015,Dragon Empire,Movie,Biography,,2013,123.0,PG,Spanish,USA,8.4,,,,,False,2024-05-09,False
session_027422,user_06501,movie_0993,6/18/25,Desktop,119.9,21.5,paused,HD,USA,True,,trevorsmith@example.org,Autumn,Rodriguez,24.0,Male,USA,California,North Johnchester,Standard,2025-01-30,False,,Laptop,1.0,2022-12-14 09:07:13.376533,Old Phoenix,Stand-up Comedy,Western,,2020,19.0,PG,Spanish,Canada,3.7,,,,,False,2025-05-08,False
session_008660,user_02826,movie_0478,1/5/24,Laptop,4.5,13.6,completed,HD,Canada,False,4.0,bsaunders@example.com,Katelyn,Anderson,36.0,Male,USA,Missouri,Tinaport,Standard,2024-06-20,True,,Desktop,5.0,2023-02-26 06:38:00.306160,House Storm,Movie,Comedy,Drama,2004,138.0,NC-17,English,Canada,3.2,,3733955.0,,,True,2022-09-01,False
session_064036,user_09919,movie_0187,9/6/24,Smart TV,50.9,68.3,paused,4K,USA,False,,vhuber@example.org,Amanda,Garrett,50.0,Male,USA,California,Martinberg,Premium,2025-04-07,True,10.63,Smart TV,3.0,2024-08-19 07:59:08.092764,First Journey,Documentary,Crime,,2012,102.0,TV-Y,English,South Korea,8.2,,,,,False,2024-02-07,False
session_094526,user_07775,movie_0457,5/9/24,Desktop,20.8,1.7,completed,HD,USA,False,,pamela23@example.org,David,Chen,33.0,,USA,Wisconsin,South Richard,Premium+,2022-12-04,True,1.99,Laptop,3.0,2023-10-11 02:43:18.662168,The Day,TV Series,Drama,Family,1995,45.0,G,Hindi,USA,1.7,,,,97.0,False,2023-03-02,False
session_096542,user_07220,movie_0772,3/14/24,Smart TV,45.3,34.4,started,HD,Canada,False,,kelleyjames@example.com,Jennifer,Brooks,31.0,Female,USA,Massachusetts,Stephenchester,Basic,2024-02-04,True,3.38,Gaming Console,3.0,2024-09-13 23:03:12.751335,The Story,Documentary,Thriller,Fantasy,2012,101.0,PG-13,English,France,5.5,,,,,True,2023-09-03,False
session_046708,user_05076,movie_0286,7/3/24,Mobile,69.9,61.9,started,4K,USA,False,,jonathan25@example.org,Logan,Lee,52.0,Female,USA,Indiana,East Monicachester,Premium,2022-08-09,False,3.33,Smart TV,2.0,2024-04-03 03:10:41.764891,First Queen,Stand-up Comedy,Thriller,,1995,63.0,TV-Y7,Spanish,Germany,7.3,,,,,False,2022-10-03,True
session_097262,user_01037,movie_0967,8/23/24,Tablet,55.6,4.6,stopped,4K,Canada,False,,dsmith@example.com,Angela,Novak,45.0,,Canada,Prince Edward Island,Stevenston,Basic,2023-04-15,True,18.38,Tablet,1.0,2025-05-17 22:31:19.742873,Our Adventure,TV Series,Adventure,,2017,66.0,TV-G,German,USA,7.0,,,11.0,107.0,False,2025-04-20,False
session_078159,user_04068,movie_0189,7/13/24,Tablet,58.8,96.5,started,4K,Canada,True,,curtisstacy@example.net,Edward,Jensen,43.0,,Canada,Newfoundland and Labrador,Crawfordfort,Basic,2024-03-23,True,5.69,Smart TV,8.0,2022-12-15 15:40:15.610327,Family Mission,Movie,Documentary,,1993,85.0,TV-MA,Japanese,USA,5.8,593000.0,99504513.0,,,False,2020-10-10,False
session_088895,user_01639,movie_0978,11/27/24,Tablet,99.7,77.8,stopped,HD,USA,False,5.0,joshuagonzalez@example.org,Samantha,Alexander,35.0,Female,USA,Virginia,Smithstad,Premium+,2024-01-07,False,,Laptop,,2025-01-22 18:32:45.039672,City Night,Movie,Romance,Music,2017,93.0,PG-13,Korean,UK,8.5,1669938.0,5999880.0,,,True,2022-03-23,True
session_049768,user_05149,movie_0233,5/4/25,Tablet,52.6,8.2,completed,HD,USA,False,,enichols@example.net,Paul,Cummings,52.0,Male,USA,New Jersey,South Garyshire,Standard,2023-11-05,True,44.52,Smart TV,2.0,2024-12-03 03:05:07.267288,Storm Ice,Movie,History,War,2020,131.0,PG,English,USA,7.1,,5648567.0,,,False,2021-07-31,False
session_016353,user_03067,movie_0208,11/7/25,Tablet,25.6,66.7,stopped,4K,USA,False,,kelli15@example.org,Samantha,Barnett,24.0,Female,USA,Georgia,Jessicaland,Standard,2022-09-14,True,9.5,Gaming Console,3.0,2025-05-27 02:29:11.311226,The Story,Movie,Thriller,,1993,109.0,R,Spanish,USA,7.4,5539041.0,,,,True,2021-04-28,False
session_048629,user_05551,movie_0627,2/13/25,Laptop,10.1,8.6,completed,SD,USA,False,,pwilliams@example.org,Kevin,Flores,25.0,Male,USA,New Jersey,Watkinsfurt,Standard,2023-01-30,True,,Laptop,1.0,2023-01-26 14:52:26.450098,Love Legend,Movie,Western,,2018,121.0,NC-17,English,Germany,6.5,2533936.0,45685991.0,,,False,2024-12-29,False
session_027705,user_06823,movie_0154,1/31/25,Desktop,29.1,74.2,completed,HD,USA,True,5.0,williamjames@example.com,Jeff,Simmons,34.0,,USA,Maryland,Moraleschester,Premium+,2022-08-29,True,23.48,Gaming Console,4.0,2025-04-22 12:33:46.074654,Bright Phoenix,TV Series,Sci-Fi,,1998,19.0,TV-Y,Italian,UK,5.0,,,14.0,187.0,True,2024-01-15,False
session_047289,user_07590,movie_0863,8/29/24,Tablet,17.0,1.1,paused,HD,USA,False,4.0,jensenmary@example.com,Lori,Tyler,39.0,Other,USA,Washington,Erinside,Standard,2025-03-31,True,19.07,Desktop,3.0,2024-10-15 09:34:30.825754,Fire House,Movie,Music,Mystery,2003,139.0,TV-14,French,USA,7.3,,,,,True,2025-07-15,False
session_010079,user_04859,movie_0229,3/12/24,Laptop,83.2,30.7,stopped,HD,Canada,True,,rogergomez@example.net,Ashley,Mcdowell,22.0,Male,Canada,British Columbia,North Julia,Basic,2024-10-31,True,,Laptop,3.0,2025-06-25 08:17:36.541399,Last Secret,Movie,Drama,,2003,115.0,PG-13,English,India,6.1,2856217.0,7370946.0,,,False,2024-03-04,False
session_012803,user_05266,movie_0459,11/20/25,Tablet,75.7,55.6,started,4K,Canada,True,2.0,roy65@example.net,Robert,Gardner,21.0,Male,USA,Tennessee,Sarahchester,Standard,2023-09-19,True,33.48,Desktop,3.0,2023-08-28 23:38:26.599281,Ice Phoenix,Movie,War,,1997,98.0,TV-MA,English,USA,8.1,,2089087.0,,,True,2024-08-04,True
session_058082,user_08107,movie_0596,2/24/25,Desktop,31.2,,started,4K,Canada,False,,zkennedy@example.com,Nina,Beard,38.0,Female,Canada,Nova Scotia,Brandonchester,Premium,2024-02-16,False,13.96,Laptop,2.0,2025-07-02 18:00:01.434812,Phoenix Adventure,Limited Series,Documentary,,1993,33.0,TV-G,English,USA,7.5,,,4.0,12.0,False,2020-11-12,False
session_006136,user_06924,movie_0782,2/21/25,Mobile,51.9,61.9,paused,4K,USA,False,,apatton@example.net,Joshua,Smith,39.0,Female,USA,Virginia,Lake Sandra,Basic,2023-09-28,True,3.31,Laptop,1.0,2025-06-29 05:19:01.438856,Last Princess,Movie,Crime,,2020,98.0,R,Hindi,France,8.0,,131032034.0,,,True,2023-12-21,True
session_016656,user_03648,movie_0984,12/5/25,Smart TV,80.4,10.5,completed,Ultra HD,USA,False,,dpatton@example.org,Teresa,Williams,,Female,USA,Texas,Teresastad,Premium,2024-11-30,False,3.48,Desktop,,2023-04-16 01:50:04.878491,Family Day,Stand-up Comedy,History,,2006,59.0,G,English,Canada,5.8,,,,,False,2024-09-24,True
session_014216,user_03713,movie_0468,1/25/25,Desktop,121.1,78.1,started,HD,USA,False,5.0,alvarezterri@example.com,Holly,Jones,14.0,Male,USA,Indiana,Angelshire,Premium,2023-07-24,True,21.57,Mobile,3.0,2023-06-15 04:59:21.489383,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,,,,117.0,False,2023-06-17,False
session_001160,user_03187,movie_0075,9/5/25,Desktop,16.5,56.8,paused,SD,Canada,False,,nfischer@example.com,Chelsea,Stevens,41.0,Male,USA,California,East Christina,Standard,2024-01-31,True,19.89,Laptop,3.0,2024-03-08 21:06:41.815294,War Hero,TV Series,Animation,Crime,2016,18.0,TV-PG,English,USA,6.5,,,1.0,177.0,False,2023-04-21,True
session_096529,user_05214,movie_0933,2/10/24,Tablet,19.5,31.9,stopped,HD,USA,False,,oclarke@example.net,Allison,Castro,38.0,Female,USA,Arizona,West Adam,Premium,2022-08-06,False,18.51,Mobile,2.0,2023-11-23 14:15:03.033030,Princess Family,Movie,Horror,,2014,136.0,TV-PG,Hindi,USA,7.5,1750334.0,8461465.0,,,False,2023-01-06,False
session_089700,user_08267,movie_0869,11/22/24,Laptop,37.4,,paused,HD,USA,False,1.0,lisaallen@example.org,Amanda,Brown,48.0,Male,USA,New Jersey,South Rachaelton,Premium,2024-02-14,True,10.36,Mobile,1.0,2023-08-04 13:31:56.543547,Old City,Movie,Animation,,2001,74.0,G,English,USA,5.8,341904.0,6047181.0,,,False,2023-03-10,False
session_046647,user_01714,movie_0140,7/4/24,Mobile,15.8,97.6,paused,HD,USA,False,,peter98@example.com,Amanda,Holder,20.0,Male,USA,Michigan,Stephensonmouth,Premium,2022-09-19,True,18.44,Tablet,4.0,2024-08-06 00:53:42.878742,City Empire,Documentary,Sport,,2023,19.0,TV-14,English,France,5.6,,,,,False,2025-06-20,False
session_051417,user_02845,movie_0902,10/22/24,Desktop,,12.2,stopped,SD,USA,False,,lorraine33@example.org,Christopher,Sherman,28.0,Male,USA,Texas,Tamaraburgh,Standard,2024-10-30,True,15.09,Tablet,3.0,2022-11-19 23:13:47.757118,Mystery Ice,TV Series,Action,Drama,2004,41.0,NC-17,English,USA,3.7,,,14.0,56.0,True,2024-10-22,True
session_049453,user_04333,movie_0813,3/1/24,Smart TV,27.8,63.2,completed,HD,Canada,False,,leemegan@example.com,Angela,Bryan,32.0,Male,Canada,New Brunswick,Mariachester,Premium,2025-05-19,True,,Tablet,2.0,2025-02-12 12:08:01.477692,Secret Night,Movie,Documentary,Drama,2001,146.0,TV-Y7,English,UK,6.3,14288760.0,3455247.0,,,True,2021-07-08,False
session_063385,user_08632,movie_0439,5/16/24,Mobile,51.9,73.9,started,HD,USA,False,,nwang@example.net,Rebecca,Bell,53.0,,USA,Ohio,Port Krystal,Basic,2024-05-25,True,22.72,Tablet,1.0,2024-02-18 13:12:35.779618,Little Kingdom,Movie,Documentary,,2023,99.0,TV-Y,English,USA,1.4,1745829.0,1894665.0,,,False,2023-08-08,False
session_071992,user_01776,movie_0477,10/4/25,Tablet,15.5,83.1,started,4K,USA,False,,lauren10@example.org,Alexander,Hamilton,43.0,Female,USA,North Carolina,South Debbiebury,Premium+,2024-01-25,True,22.67,Laptop,2.0,2022-11-13 15:39:07.915998,Dragon War,TV Series,Mystery,Family,2003,524.0,NC-17,Spanish,USA,5.0,,,4.0,199.0,True,2024-05-09,False
